State,County,AreaName,FIPS,Vax_White,Vax_Black,VaxNumb_White,VaxNumb_Black,Total_Whole,Total_White,Total_Black,HighSchool_Rate,HighSchool_White,HighSchool_Black,Bachelor_Rate,Bachelor_White,Bachelor_Black,IT_Rate,IT_White,IT_Black,CnoI_Rate,CnoI_White,CnoI_Black,noC_Rate,noC_White,noC_Black,Unemployment_Rate,Unemployment_White,Unemployment_Black,TCI,fixed_d,fixed_u,fixed_lat,mobile_d,mobile_u,mobile_lat,undervaccination,barriers,resource_constrained,inaccessibility,irregular_behavior,CVAC,FQHC,FacDensity10K,HOPD,PHMCY,RUHC,cases,deaths,incident_rate,mortality,winner,votes_R,votes_D,votes_3party,votes_total,republican,republican_rate,MeanIncome,MeanIncome_White,MeanIncome_Black,MedianIncome,MedianIncome_White,MedianIncome_Black,AREA_SQMI,DENSITY,EP_POV,Age65,EP_DISABL,EP_MINRTY,EP_LIMENG,EP_NOVEH,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,RPL_THEMES,Rate_poorhealth,Num_providerb,Num_providerc,injury_deaths,Segregation,AvgTrafficVolume,Rate_viocrime,Above75_Rate,Above75_White,Above75_Black,Above65_Rate,Above65_White,Above65_Black,Below19_Rate,Below19_White,Below19_Black,Below24_Rate,Below24_White,Below24_Black,Below29_Rate,Below29_White,Below29_Black,Below39_Rate,Below39_White,Below39_Black,urban,FluVax_Rate,FluVax_White,FluVax_Black,racial_bias,racial_weighted_bias,racial_explicit_bias,racial_weighted_explicit_bias,sex_bias,sex_weighted_bias,sex_explicit_bias,sex_weighted_explicit_bias,hesitancy,strong_hesitancy,Vax_Disparity,HighSchool_Disparity,Bachelor_Disparity,IT_Disparity,CnoI_Disparity,noC_Disparity,Above75_Disparity,Unemployment_Disparity,MeanIncome_Disparity,MedianIncome_Disparity,FluVax_Disparity
Texas,Potter,"Potter, Texas",48375,0.13134302749538884,0.09940982601364298,12248.0,1297.0,117415,93252,13047,0.4736739434996187,0.792,0.759,0.0971909414956817,0.163,0.054,0.767,0.7809999999999999,0.6609999999999999,0.145,0.1369999999999999,0.228,0.086,0.081,0.11,0.034,0.027,0.091,1.3,173.7476518782934,60.83817576066633,18.17457079721231,27.99280745762712,10.85219186440678,57.93152542372881,0.585163960522127,0.817574021012416,0.452403693091372,0.927411652340019,0.927093282394142,0.866284622731614,1,2.2995,3,23,0,17242,437,14684.665502704083,2.534508757684723,R,22820,9921,580,33321,1,0.6848533957564299,22568.0,24523.0,13906.0,42528.0,44050.0,31986.0,908.3894063,133.09160054214956,0.201,0.119,0.115,0.555,0.089,0.076,0.7312,0.4986,0.9637,0.985,0.9248,0.248,19,11,74.1,47.738630094,359.56899962,639.79945851,0.0547374696589021,0.0618431776262171,0.0275159040392427,0.1294809010773751,0.1426671814009351,0.0787920594772744,0.2965379210492697,0.2818920773817183,0.3162412815206561,0.3626112506919899,0.3468129369879466,0.3881352034950563,0.437593152493293,0.4192296143782439,0.4794972024220127,0.5826086956521739,0.560374040235062,0.6490380930482104,1.0,0.5,0.52,0.36,0.368813657459098,0.39010134795336,0.723076923076923,0.733658945918018,0.288590069595818,0.33318112334381,1.07621951219512,1.1367558103906,0.2,0.09,0.03193320148174586,0.03300000000000003,0.10900000000000001,0.12,-0.09100000000000011,-0.028999999999999998,0.0343272735869744,-0.064,10617.0,12064.0,0.16000000000000003
Texas,Presidio,"Presidio, Texas",48377,0.13747371825974447,0.041237113402061855,850.0,4.0,6704,6183,97,0.3378766140602582,0.519,,0.1338593974175035,0.203,,0.5720000000000001,0.562,,0.1689999999999999,0.163,,0.259,0.275,,0.107,0.119,,0.0,19.8007972972973,15.66561486486486,42.2027027027027,38.0694,9.99612,76.24,0.873925501432665,0.996816300541229,0.752308182107609,0.999681630054123,0.938554600445718,0.992995861190704,2,2.9833,0,0,0,809,24,12067.42243436754,2.9666254635352285,R,721,1463,33,2217,1,0.3252142534957149,15337.0,15412.0,,25098.0,25062.0,,3855.2506469,1.8476100913769615,0.3339999999999999,0.2239999999999999,0.214,0.861,0.304,0.096,0.9939,0.9971,0.9978,0.7026,0.9981,0.176,8,6,33.9,,46.057118279,87.171291588,0.125,0.1322982371017305,0.0412371134020618,0.2388126491646778,0.2502021672327349,0.1134020618556701,0.2917661097852028,0.2783438460294355,0.4123711340206185,0.3426312649164678,0.3297751900371988,0.4742268041237113,0.3957338902147971,0.3829856056930292,0.5773195876288659,0.5037291169451074,0.4905385735080058,0.7010309278350515,0.0,0.21,0.28,,0.487366144834296,0.402665049422611,-0.375,0.761265411204457,0.426310096657198,0.400221972277932,2.8125,2.19497443612509,0.18,0.09,0.09623660485768262,,,,,,0.0910611236996687,,,,
Texas,Rains,"Rains, Texas",48379,0.16401709401709402,0.12389380530973451,1919.0,42.0,12514,11700,339,0.6342818080833974,0.867,0.943,0.1016833290609245,0.1369999999999999,0.185,0.767,0.782,0.7140000000000001,0.124,0.113,0.106,0.108,0.104,0.18,0.0409999999999999,0.044,0.0,0.0,19.44910212335693,7.497620829120324,100.695652173913,32.98556701030927,4.002876288659794,55.61855670103093,0.56829035339064,0.729385546004457,0.996497930595352,0.646927730022286,0.863100923272843,0.88984399872652,0,1.5981999999999998,0,1,1,783,25,6256.992168770977,3.192848020434228,R,5155,842,56,6053,1,0.8516438129852966,27938.0,28791.0,27902.0,51579.0,51842.0,43661.0,229.4529163,50.00154360644315,0.111,0.246,0.184,0.145,0.006,0.032,0.4669,0.5444,0.4394,0.2964,0.4016,,9,7,78.3,1.6706594322,37.967760084,111.83680773,0.0978104522934313,0.10008547008547,0.079646017699115,0.2495604922486815,0.2534188034188034,0.2595870206489675,0.2197538756592616,0.2155555555555555,0.2330383480825958,0.2634649192903948,0.2576068376068376,0.2890855457227139,0.3126897874380693,0.3064102564102564,0.3421828908554572,0.4180917372542752,0.4123931623931623,0.43952802359882,0.0,0.4,0.4,0.32,0.334281641608962,0.397637802962517,1.0,0.823849327122704,0.573221795033556,0.406882482225333,3.5,2.17450173860259,0.18,0.08,0.04012328870735951,-0.07599999999999996,-0.0480000000000001,0.06799999999999995,0.007000000000000006,-0.076,0.020439452386355,0.044,889.0,8181.0,0.08000000000000002
Texas,Randall,"Randall, Texas",48381,0.18855010322375734,0.14332514332514332,23746.0,700.0,137713,125940,4884,0.617025965242897,0.925,0.96,0.2172356932803441,0.3279999999999999,0.297,0.901,0.905,0.831,0.063,0.059,0.049,0.033,0.033,0.11,0.035,0.032,0.017,0.6,181.988485333935,70.50430445246691,16.73074608904934,32.42439599651871,10.47649347258486,59.44647519582245,0.610633556192295,0.0515759312320917,0.886023559375995,0.330149633874562,0.896211397644062,0.601400827761859,1,1.5975,0,21,0,16531,276,12003.950244348754,1.6695904663964674,R,50796,12802,1039,64637,1,0.7858656806473072,34293.0,35305.0,23829.0,68261.0,69023.0,49962.0,911.9253304,145.26956932086992,0.087,0.143,0.115,0.275,0.013,0.0289999999999999,0.0847,0.1732,0.7004,0.39,0.2204,0.14,13,10,56.2,56.75468584,155.21144974,547.33108925,0.0639227959597133,0.0677306653962204,0.0112612612612612,0.1555699171465293,0.1641734159123392,0.0393120393120393,0.2681736655217735,0.2594648245196125,0.3368140868140868,0.3358361229513553,0.3250595521676989,0.4344799344799345,0.4073907329010333,0.3949420358901064,0.5382882882882883,0.5541306920915237,0.5399555343814515,0.7186732186732187,1.0,0.51,0.53,0.37,0.396804222890324,0.397764983243032,0.680115273775216,0.673481039840569,0.40310830292861,0.410889682347691,1.96734693877551,1.88725239756313,0.16,0.07,0.045224959898614026,-0.03499999999999992,0.030999999999999917,0.07400000000000007,0.009999999999999995,-0.077,0.0564694041349592,0.015,11476.0,19061.0,0.16000000000000003
Texas,Reagan,"Reagan, Texas",48383,0.04124293785310734,0.07352941176470588,146.0,10.0,3849,3540,136,0.4735995711605468,0.883,1.0,0.0592334494773519,0.207,0.0,0.768,0.902,1.0,0.159,0.088,0.0,0.073,0.01,0.0,0.057,0.038,,0.0,14.43252222222222,3.011277777777778,60.59444444444444,32.94583333333333,9.524638888888887,55.69444444444444,0.794333014963388,0.751989812161732,0.875198981216173,0.692454632282713,0.964024196115887,0.942056669850366,0,0.0,0,0,0,377,8,9794.751883606132,2.122015915119364,R,942,172,10,1124,1,0.8380782918149466,25600.0,30816.0,,74868.0,81012.0,,1175.3134529,3.192339873879785,0.148,0.093,0.094,0.716,0.1119999999999999,0.037,0.5815,0.3266,0.9885,0.0659,0.4806,,10,7,88.5,,52.269220063,52.847139649,0.0436477007014809,0.0415254237288135,0.0661764705882353,0.1109379059495972,0.109322033898305,0.1397058823529411,0.3167056378280072,0.3169491525423729,0.3161764705882353,0.3868537282411016,0.3847457627118644,0.3676470588235294,0.449467394128345,0.4466101694915254,0.4264705882352941,0.5882047285009093,0.5861581920903954,0.6323529411764706,0.0,0.3,0.34,,0.505280297876308,0.400204941726098,1.4,0.842895580129506,0.836272206261337,0.387764708607736,6.5,1.88331638715075,0.18,0.09,-0.03228647391159854,-0.11699999999999999,0.207,-0.09799999999999998,0.088,0.01,-0.024651046859421794,,,,
Texas,Real,"Real, Texas",48385,0.28786482334869434,0.16216216216216217,937.0,6.0,3452,3255,37,0.5460626330191548,0.836,0.0,0.116144724840377,0.175,0.0,0.6459999999999999,0.634,1.0,0.1669999999999999,0.175,0.0,0.187,0.19,0.0,0.0139999999999999,0.0139999999999999,0.0,0.0,47.13268958742633,34.32105500982318,36.15127701375246,38.49879166666666,4.6365,32.20833333333334,0.779369627507163,0.972938554600446,0.602037567653614,0.798790194205667,0.856733524355301,0.929321872015282,2,5.7937,0,0,0,308,12,8922.363847045192,3.896103896103896,R,1643,320,19,1982,1,0.8289606458123108,18235.0,18960.0,,35862.0,36293.0,,699.1584711,4.847255865566527,0.228,0.33,0.255,0.201,0.02,0.033,0.6411,0.8526,0.7074,0.4387,0.7169,,6,5,120.3,,6.2421230554,89.86071589,0.1283314020857474,0.1299539170506912,0.054054054054054,0.3050405561993047,0.3121351766513057,0.081081081081081,0.1804750869061413,0.1766513056835637,0.1351351351351351,0.2262456546929316,0.2208909370199692,0.2432432432432432,0.2749130938586326,0.2648233486943164,0.4864864864864865,0.362108922363847,0.3514592933947773,0.5945945945945946,0.0,0.34,0.36,,0.287764127040563,0.403439886163226,0.0,0.799649793896559,-0.0931494873062342,0.379526398118683,-2.0,1.47986115036584,0.17,0.09,0.12570266118653217,0.836,0.175,-0.366,0.175,0.19,0.0758998629966372,0.0139999999999999,,,
Texas,Red River,"Red River, Texas",48387,0.16481559094719195,0.18323293172690763,1573.0,365.0,12023,9544,1992,0.6220143644563221,0.848,0.875,0.0907800233839986,0.135,0.084,0.7190000000000001,0.727,0.685,0.118,0.124,0.0969999999999999,0.155,0.14,0.218,0.065,0.072,0.046,0.0,41.27241206030151,10.39811557788944,145.2713567839196,33.45537234042553,5.895617021276595,61.02127659574468,0.770773638968482,0.933779051257561,0.993314231136581,0.847500795924865,0.853868194842407,0.985036612543776,0,1.6635,0,1,1,671,36,5580.969807868252,5.365126676602086,R,4517,1246,43,5806,1,0.7779882879779538,22689.0,24534.0,16255.0,39142.0,43949.0,31233.0,1043.8757078,11.759062796728871,0.184,0.236,0.182,0.268,0.001,0.055,0.8143,0.4499,0.3496,0.2983,0.565,0.327,11,9,110.9,49.590776375,37.956838528,296.78350846,0.1166098311569491,0.1259430008382229,0.0818273092369478,0.2531814023122349,0.2685456831517183,0.2068273092369477,0.2151709223987357,0.2075649622799664,0.2279116465863453,0.262247359228146,0.2514668901927913,0.2836345381526104,0.3171421442235715,0.3060561609388097,0.3413654618473896,0.4208600182982616,0.4089480301760268,0.4467871485943775,0.0,0.48,0.49,0.42,0.544720180533746,0.410262579624402,0.821428571428571,0.822454027345826,0.156680005851443,0.36966642582879,0.3125,1.38816912011784,0.19,0.09,-0.018417340779715685,-0.027000000000000024,0.051000000000000004,0.041999999999999926,0.027000000000000093,-0.07799999999999999,0.04411569160127511,0.025999999999999995,8279.0,12716.0,0.07
Texas,Reeves,"Reeves, Texas",48389,0.0195821554161208,0.02480270574971815,284.0,22.0,15976,14503,887,0.4814380044020543,0.685,0.935,0.0851063829787234,0.13,0.068,0.6579999999999999,0.6990000000000001,0.408,0.192,0.14,0.512,0.15,0.162,0.08,0.09,0.095,0.402,0.0,24.62829143897996,9.120309653916213,41.46265938069217,47.49690099009901,13.22417326732673,64.88613861386139,0.864374403056352,0.873288761540911,0.98344476281439,0.70041388092964,0.962750716332378,0.983763132760267,0,1.2519,0,2,0,1706,42,10678.517776664998,2.46189917936694,R,2254,1395,38,3687,1,0.6113371304583672,20020.0,19712.0,16387.0,53311.0,51689.0,60469.0,2635.3524563,5.739270268704513,0.1159999999999999,0.121,0.106,0.794,0.143,0.06,0.7831,0.0248,0.9946,0.9112,0.7803,,11,7,61.7,50.891703119,165.99387297,407.10712437,0.0565222834251377,0.0586085637454319,0.0326944757609921,0.1175513269904857,0.1208025925670551,0.060879368658399,0.2496244366549824,0.2540164103978487,0.1364148816234498,0.3435778668002003,0.3437219885540922,0.3043968432919955,0.4306459689534301,0.430600565400262,0.4160090191657272,0.6093515272909364,0.6024960353030407,0.6843291995490417,0.0,0.27,0.27,0.3,0.424796164370214,0.399344089319345,0.5,0.823706876650777,0.0054279292614558,0.360072026650358,1.3,1.63991804644345,0.18,0.09,-0.0052205503335973485,-0.25,0.062,0.2910000000000001,-0.372,0.082,0.025914087984439796,-0.30700000000000005,3325.0,-8780.0,-0.02999999999999997
Texas,Refugio,"Refugio, Texas",48391,0.136035891684025,0.2482758620689655,849.0,108.0,6948,6241,435,0.5403237358544621,0.804,0.6970000000000001,0.0795015040825096,0.115,0.0559999999999999,0.768,0.758,0.807,0.131,0.149,0.009,0.1009999999999999,0.093,0.184,0.069,0.07,0.248,0.0,110.1510882352941,12.61398823529412,47.10588235294118,54.45017910447761,13.14231343283582,36.19402985074627,0.67398917542184,0.886023559375995,0.98344476281439,0.963069086278255,0.910219675262655,0.986310092327284,0,0.0,0,0,0,635,20,9139.320667818078,3.1496062992125986,R,2210,1108,47,3365,1,0.6567607726597325,24248.0,24979.0,22404.0,50076.0,49577.0,48182.0,770.4841314,9.391497767581408,0.184,0.214,0.231,0.5820000000000001,0.019,0.0819999999999999,0.8465,0.9943,0.887,0.5508,0.9414,,7,6,70.7,32.78357649,119.51388869,335.66241951,0.1056419113413932,0.1076750520749879,0.096551724137931,0.2327288428324697,0.2328152539657106,0.2505747126436781,0.245538284398388,0.2427495593654863,0.2505747126436781,0.2960564191134139,0.2917801634353469,0.3149425287356321,0.3521876799078872,0.3470597660631309,0.3908045977011494,0.4607081174438687,0.4555359717993911,0.4919540229885057,0.0,0.29,0.33,0.2,0.433618703218256,0.401777592954317,1.14285714285714,0.841933741542943,0.35283697100818,0.384772098865899,0.166666666666667,1.43699379854566,0.18,0.09,-0.11223997038494052,0.10699999999999998,0.05900000000000011,-0.049000000000000044,0.13999999999999999,-0.091,0.011123327937056893,-0.178,2575.0,1395.0,0.13
Texas,Roberts,"Roberts, Texas",48393,0.15506715506715507,2.0,127.0,2.0,854,819,1,0.6447204968944099,0.926,,0.1739130434782608,0.252,,0.82,0.8440000000000001,,0.157,0.132,,0.024,0.024,,0.019,0.019,,0.0,17.93521428571428,3.538571428571429,125.8571428571429,30.1098,10.1236,57.4,0.566380133715377,0.0397962432346386,0.956064947468959,0.573065902578797,0.855778414517669,0.673034065584209,0,0.0,0,0,0,59,1,6908.665105386417,1.694915254237288,R,529,17,4,550,1,0.9618181818181818,30955.0,31564.0,,68750.0,68750.0,,924.0573235,0.95773279156312,0.122,0.226,0.14,0.18,0.0,0.035,0.1404,0.9433,0.2496,0.0022,0.0911,,9,7,,,37.812910972,115.80775912,0.0913348946135831,0.0915750915750915,0.0,0.2259953161592506,0.2271062271062271,0.0,0.2634660421545667,0.2600732600732601,0.0,0.2985948477751756,0.2942612942612942,0.0,0.3430913348946136,0.3382173382173382,0.0,0.4765807962529274,0.4700854700854701,0.0,0.0,0.43,0.44,,,,,,,,,,0.19,0.09,-1.844932844932845,,,,,,0.0915750915750915,,,,
Texas,Robertson,"Robertson, Texas",48395,0.21238938053097345,0.20267131242741,2760.0,698.0,17074,12995,3444,0.5752992318227833,0.847,0.85,0.1101054010599654,0.175,0.122,0.795,0.821,0.685,0.108,0.102,0.14,0.096,0.076,0.175,0.067,0.06,0.104,0.0,21.58572034956305,14.31526092384519,205.1210986267166,39.02470212765957,10.60810638297872,44.86382978723405,0.523718560967845,0.723018147086915,0.932505571474053,0.967207895574658,0.852913085004776,0.927730022285896,3,2.9284,0,2,0,2066,39,12100.269415485534,1.887705711519845,R,5646,2374,79,8099,1,0.6971231016174836,26033.0,27832.0,19479.0,52928.0,58384.0,31649.0,855.1075539,19.751901293547917,0.126,0.1889999999999999,0.141,0.424,0.021,0.087,0.5952,0.5708,0.8529,0.7141,0.7529,,12,12,95.1,39.476494824,93.148095067,391.47193447,0.0846316036078247,0.0933435936898807,0.0615563298490127,0.1998360079653274,0.2172373989996152,0.1509872241579558,0.2585217289445941,0.2505579068872643,0.2735191637630662,0.3097692397797821,0.2969603693728357,0.3382694541231126,0.3707977041115146,0.3508272412466333,0.4265389082462253,0.492444652688298,0.4732589457483647,0.5418118466898955,1.0,0.45,0.47,0.37,0.306384241065685,0.397827749128773,1.13636363636364,0.858002388342722,-0.013432346178601,0.35141615117078,1.25,1.61947368436301,0.18,0.08,0.00971806810356346,-0.0030000000000000027,0.05299999999999999,0.1359999999999999,-0.03800000000000002,-0.09899999999999999,0.031787263840867996,-0.044,8353.0,26735.0,0.09999999999999998
Texas,Rockwall,"Rockwall, Texas",48397,0.230055351165026,0.2514454580495953,20823.0,1957.0,104915,90513,7783,0.6015746400082875,0.933,0.953,0.2654615145550606,0.415,0.332,0.949,0.95,0.893,0.037,0.036,0.095,0.0139999999999999,0.0139999999999999,0.012,0.039,0.035,0.073,0.1,184.6749053919947,72.30874197816738,15.21782997022825,42.73380603448276,11.92050646551724,31.82543103448276,0.536453358802929,0.035020694046482,0.644699140401146,0.4075135307227,0.89207258834766,0.510347023241006,0,1.811,3,16,0,11182,149,10658.151837201543,1.332498658558397,R,36726,16412,732,53870,1,0.6817523668089845,42346.0,44382.0,32827.0,100920.0,103607.0,90262.0,127.1099387,736.7008509146578,0.057,0.118,0.086,0.284,0.021,0.027,0.0704,0.0818,0.78,0.1105,0.1124,,23,14,37.9,35.593721911,171.959909,97.401159959,0.0498498784730496,0.0541579662589904,0.016317615315431,0.1276747843492351,0.1362235259023565,0.0538352820249261,0.2927798694181003,0.28550594942163,0.3201850186303482,0.3478148977743888,0.3391998939378873,0.3833997173326481,0.3991516942286613,0.3898556008529161,0.441475009636387,0.5351475003574322,0.5243998099720482,0.5936014390337916,1.0,0.55,0.57,0.39,0.367275222387096,0.388736931604507,1.09659090909091,0.932821532318213,0.349374092821591,0.370911659140015,1.84883720930233,1.80384087519756,0.17,0.07,-0.02139010688456927,-0.019999999999999907,0.08299999999999996,0.05699999999999994,-0.059000000000000004,0.0019999999999998994,0.0378403509435594,-0.03799999999999999,11555.0,13345.0,0.17999999999999994
Texas,Runnels,"Runnels, Texas",48399,0.18940744625065548,0.09056603773584905,1806.0,24.0,10264,9535,265,0.543132578016299,0.807,0.514,0.1265156032597893,0.191,0.0,0.762,0.764,0.688,0.102,0.1009999999999999,0.1639999999999999,0.131,0.129,0.149,0.025,0.024,0.0,0.0,47.87753606237817,7.550649122807017,43.51267056530214,20.3295,5.774666666666666,124.7833333333333,0.661572747532633,0.731932505571474,0.890480738618275,0.758357211079274,0.892709328239414,0.919770773638968,0,0.9743,0,1,0,1272,37,12392.829306313328,2.908805031446541,R,3807,552,50,4409,1,0.8634611022907689,24402.0,24840.0,21229.0,44940.0,45813.0,,1051.0697684,9.809053889633308,0.142,0.206,0.143,0.382,0.011,0.0409999999999999,0.5637,0.8835,0.7501,0.1089,0.5449,,12,9,68.8,48.220703638,58.178778266,172.53774263,0.0969407638347622,0.0988987939171473,0.0641509433962264,0.2097622759158223,0.2149973780807551,0.1584905660377358,0.2549688230709275,0.2553749344520188,0.2792452830188679,0.3100155884645362,0.3091767173571054,0.3471698113207547,0.3644777864380358,0.3618248557944415,0.4075471698113208,0.4839243959469992,0.4790770844257996,0.5433962264150943,0.0,0.43,0.43,0.32,0.382737105546515,0.402390389722114,0.857142857142857,0.836131818466331,0.166577066082411,0.368763246008571,1.75,1.76648039313013,0.18,0.08,0.09884140851480643,0.29300000000000004,0.191,0.07600000000000007,-0.063,-0.01999999999999999,0.0347478505209209,0.024,3611.0,,0.10999999999999999
Texas,Rusk,"Rusk, Texas",48401,0.14974944645146254,0.17561180548261737,6425.0,1672.0,54406,42905,9521,0.5512870315470958,0.821,0.7659999999999999,0.1141461021038212,0.177,0.052,0.65,0.6709999999999999,0.5379999999999999,0.225,0.218,0.262,0.11,0.096,0.196,0.072,0.063,0.1159999999999999,0.0,55.58206735086594,14.85252148813342,51.92559332905709,27.83491876750701,6.668176470588236,62.64985994397759,0.683858643744031,0.797516714422159,0.987265202164916,0.724291626870423,0.884113339700732,0.941419929958612,2,1.6542,1,6,0,3880,105,7131.566371356101,2.706185567010309,R,16534,4629,205,21368,1,0.7737738674653688,26658.0,28679.0,20301.0,55234.0,62515.0,35602.0,924.0364818,58.00095673235571,0.128,0.161,0.162,0.36,0.035,0.048,0.6462,0.5657,0.8666,0.7803,0.7965,0.151,16,13,81.9,20.628924531,48.454819835,379.61369287,0.0701760835201999,0.0753059084022841,0.0527255540384413,0.1690438554571187,0.17886027269549,0.1389559920176452,0.2451567841782156,0.2462650040787787,0.2086965654868186,0.3085872881667463,0.3064677776482927,0.2835836571788677,0.3779546373561739,0.3734995921221303,0.3665581346497216,0.5104216446715436,0.5051392611583732,0.504253754857683,1.0,0.45,0.48,0.32,0.457087292203396,0.405542683735131,1.0188679245283,0.868221743536011,0.489129991962057,0.39903799844341,2.34615384615385,1.92286342111054,0.19,0.09,-0.02586235903115483,0.05500000000000005,0.125,0.133,-0.04400000000000001,-0.1,0.0225803543638428,-0.052999999999999894,8378.0,26913.0,0.15999999999999998
Texas,Sabine,"Sabine, Texas",48403,0.19727675744141862,0.17146776406035666,1869.0,125.0,10542,9474,729,0.6413148255253518,0.857,0.742,0.1334104491999228,0.187,0.032,0.792,0.807,0.5,0.1009999999999999,0.095,0.218,0.104,0.095,0.282,0.087,0.095,0.024,0.0,19.0615690747782,4.203187579214195,46.98352344740177,30.12613636363636,3.973363636363636,157.4545454545455,0.74562241324419,0.804520853231455,0.92836676217765,0.74116523400191,0.809296402419612,0.932187201528176,0,0.9486,0,1,0,509,43,4828.30582432176,8.447937131630649,R,4784,669,34,5487,1,0.8718789866958265,24870.0,25875.0,16305.0,34992.0,36211.0,21655.0,491.7023599,21.268964424183157,0.214,0.302,0.26,0.143,0.002,0.043,0.7742,0.6874,0.2853,0.2139,0.5309,,4,4,127.6,5.7895152467,7.2622545862,332.68205101,0.1399165243786757,0.145134051087186,0.0905349794238683,0.3099032441661923,0.3219337133206671,0.1989026063100137,0.1982546006450389,0.1895714587291534,0.2482853223593964,0.238095238095238,0.2278868482161705,0.2962962962962963,0.2857142857142857,0.2740130884526071,0.3635116598079561,0.3736482640865111,0.3620434874393076,0.4581618655692729,0.0,0.41,0.42,0.28,0.406909820473615,0.403817569350406,0.333333333333333,0.759134651196987,0.426771094918487,0.394937310920451,3.25,2.10823326146345,0.21,0.1,0.025808993381061962,0.11499999999999999,0.155,0.30700000000000005,-0.123,-0.18699999999999997,0.05459907166331769,0.07100000000000001,9570.0,14556.0,0.13999999999999996
Texas,San Augustine,"San Augustine, Texas",48405,0.21517971758664955,0.28164196123147095,1341.0,494.0,8237,6232,1754,0.6005972377752893,0.836,0.81,0.1058852805773298,0.1669999999999999,0.04,0.722,0.757,0.629,0.106,0.091,0.109,0.166,0.144,0.261,0.071,0.039,0.177,0.0,21.68822260273973,7.855660958904113,142.8150684931507,44.22711111111111,9.413555555555556,53.53333333333333,0.723018147086915,0.965297675899395,0.883794969754855,0.946832219038523,0.835084368035658,0.980579433301496,1,3.6421,0,2,0,555,32,6737.89000849824,5.7657657657657655,R,3007,980,15,4002,1,0.7513743128435783,23683.0,26126.0,17312.0,40353.0,42776.0,26597.0,530.6567286,15.69187678439248,0.24,0.256,0.262,0.311,0.009,0.059,0.8949,0.7657,0.6574,0.7819,0.8889,,6,6,154.9,50.749616957,22.847218225,354.85747528,0.1313585043098215,0.1434531450577663,0.0974914481185861,0.2703654243049654,0.2925224646983312,0.2120866590649943,0.2131844118004127,0.1992939666238767,0.2434435575826682,0.2547043826635911,0.2386071887034659,0.2924743443557582,0.3103071506616486,0.2936456996148909,0.346636259977195,0.4008741046497511,0.3780487804878049,0.4572405929304447,0.0,0.49,0.51,0.4,0.383565681783273,0.400933022682415,1.0,0.818403584818268,0.227436621233376,0.381964606115625,3.5,1.91278800738836,0.21,0.1,-0.0664622436448214,0.025999999999999912,0.1269999999999999,0.128,-0.018000000000000002,-0.11700000000000002,0.0459616969391802,-0.13799999999999998,8814.0,16179.0,0.10999999999999999
Texas,San Jacinto,"San Jacinto, Texas",48407,0.14804603212658834,0.19430241051862673,3705.0,532.0,28859,25026,2738,0.5982311615134981,0.847,0.912,0.0798830284226668,0.122,0.043,0.785,0.785,0.8,0.131,0.14,0.072,0.074,0.072,0.129,0.064,0.06,0.109,0.0,29.36693824561403,20.57848350877193,62.21473684210526,21.79412297734628,7.631870550161812,47.25242718446602,0.664756446991404,0.69054441260745,0.997453040432983,0.589939509710283,0.843680356574339,0.887297039159503,1,0.693,0,1,0,1178,34,4081.9155202882985,2.8862478777589136,R,10161,2337,140,12638,1,0.8040037980693148,23312.0,24311.0,21119.0,41614.0,42325.0,30278.0,569.2426343,48.870197563836975,0.149,0.22,0.218,0.253,0.025,0.026,0.7452,0.6912,0.78,0.269,0.6869,,13,13,93.7,8.0306156533,29.717051277,206.64935445,0.0901971655289511,0.0925437544953248,0.0858290723155588,0.2248172147337052,0.2305602173739311,0.197954711468225,0.2326830451505596,0.2278430432350355,0.222790357925493,0.2842440833015697,0.2777111803724127,0.2859751643535427,0.3403097820437298,0.3334532086629905,0.341490138787436,0.4419418552271388,0.4353472388715735,0.449963476990504,1.0,0.43,0.45,0.3,0.450870227407226,0.401548155982756,1.72222222222222,0.903635437921127,-0.0156518571525856,0.371727902076465,1.33333333333333,1.68388892752517,0.2,0.09,-0.04625637839203839,-0.06500000000000006,0.079,-0.015000000000000013,0.06800000000000002,-0.05700000000000001,0.006714682179766007,-0.049,3192.0,12047.0,0.15000000000000002
